ACCOMMODATION.,ACCOMMODATION.Peak Season 1 st July- 15 th September 16 th December-5 th January,ACCOMMODATION.Regular Season 6 th January-31 st March 1 st June-30th June 16 th September-31 st October 1 st December-15 th December,ACCOMMODATION.Green Season 1 st April-31 st May 1 st November -30 th November
Lodge - Non Residents,T.O. RateUS$,T. O RateUS$,T. O. Rate US$
Adult per person/night FB,440,352,296
Child per person/night FB,220,176,148
Family (2 adults; 2 children) Per group/per night - sharing one room FB,"1,056",845,740
