Borana Lodge 2025 10% NET Inclusive Resident Rate**.,Borana Lodge 2025 10% NET Inclusive Resident Rate**.Adult Inclusive Rate,Borana Lodge 2025 10% NET Inclusive Resident Rate**.Single Inclusive Rate,Borana Lodge 2025 10% NET Inclusive Resident Rate**.Child Inclusive Rate
Peak,"49,900 /-","61,000 /-","25,000 /-"
Standard,"34,200 /-","43,500 /-","17,100 /-"
