Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Season,Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Adult + Conservation Fee,Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Teen (age 11-17) + Conservation Fee,Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Child (age 0-10) + Conservation Fee
All year,(Rack $840 + $140) $630 + $140 Per adult sharing per night,(Rack $550 + $90) $415 + $90 Per teen sharing per night,(Rack $400 + $60) $300 + $60 Per child sharing per night
Christmas Supplement Dec 21st - Jan 3rd Inclusive,$50 Surcharge Per adult sharing per night,$35 Surcharge Per teen sharing per night,$25 Surcharge Per child sharing per night
