Meru/Aberdares Wilderness Luxury Mobile Camps Minimum 10 bednights. single supplement $200 per adult per night.Season,Meru/Aberdares Wilderness Luxury Mobile Camps Minimum 10 bednights. single supplement $200 per adult per night.Adult + Conservation Fee,Meru/Aberdares Wilderness Luxury Mobile Camps Minimum 10 bednights. single supplement $200 per adult per night.Teen (age 11-17) + Conservation Fee,Meru/Aberdares Wilderness Luxury Mobile Camps Minimum 10 bednights. single supplement $200 per adult per night.Child (age 0-10) + Conservation Fee
All year,(Rack $660 + $140) $495 + $140 Per adult per night,(Rack $450 + $90) $350 + $90 Per teen per night,(Rack $300 + $60) $225 + $60 Per child per night
Christmas Supplement Dec 21st - Jan 3rd Inclusive,$50 Nett Surcharge per adult per night,$35 Nett Surcharge per teen per night,$25 Nett Surcharge per child per night
