Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Season,Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Adult + Conservation Fee,Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Teen (age 11-17) + Conservation Fee,Laikipia Walking Safaris Minimum 2 adults for 3 nights. No single supplement..Child (age 0-10) + Conservation Fee
All year,(Rack $760 + $140) $570 + $140 Per adult per night,(Rack $550 + $90) $415 + $90 Per teen per night,(Rack $400 + $60) $300 + $60 Per child per night
Christmas Supplement Dec 21st - Jan 3rd Inclusive,$50 Nett Surcharge per adult per night,$35 Nett Surcharge per teen per night,$25 Nett Surcharge per child per night
